time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
7.713839,0.0167,-0.0024,0.0151,0.023
7.718955,0.0118,-0.0023,0.0055,0.013
7.724494,0.0024,0.0214,-0.0278,0.035
7.729292,0.0072,0.0024,0.0247,0.026
7.733842,-0.0165,0.0072,0.0150,0.023
7.738942,-0.0115,-0.0023,0.0101,0.015
7.743882,0.0124,0.0026,0.0005,0.013
7.753174,0.0218,0.0026,0.0290,0.036
7.754004,0.0169,-0.0069,0.0335,0.038
7.770490,-0.0070,-0.0163,-0.0095,0.020
7.771596,0.0025,-0.0066,-0.0237,0.025
7.772008,-0.0118,0.0125,-0.0092,0.020
7.778982,0.0025,-0.0018,-0.0091,0.010
7.779737,-0.0023,-0.0113,0.0004,0.012
7.786139,-0.0118,0.0078,0.0099,0.017
7.789631,0.0026,0.0077,-0.0139,0.016
7.793790,0.0026,0.0124,0.0100,0.016
7.800260,-0.0071,0.0029,0.0051,0.009
7.803748,0.0119,0.0266,-0.0044,0.030
7.808419,0.0071,0.0169,0.0194,0.027
7.813609,-0.0025,0.0073,0.0145,0.016
7.818426,0.0070,-0.0070,0.0191,0.021
7.823814,-0.0073,0.0025,-0.0238,0.025
7.828633,0.0118,-0.0069,0.0096,0.017
7.833311,0.0117,0.0028,0.0095,0.015
7.838519,-0.0073,-0.0066,-0.0143,0.017
7.843444,0.0262,0.0172,0.0048,0.032
7.848669,0.0120,-0.0068,0.0096,0.017
7.854074,-0.0120,0.0219,-0.0048,0.025
7.872414,-0.0024,0.0027,0.0000,0.004
7.873301,-0.0022,-0.0115,-0.0285,0.031
7.873710,0.0168,0.0030,0.0050,0.018
7.873988,0.0119,0.0029,0.0240,0.027
7.878649,0.0071,0.0172,-0.0047,0.019
7.883509,-0.0120,0.0315,0.0048,0.034
7.889682,0.0215,0.0027,0.0048,0.022
7.893549,0.0166,0.0264,-0.0048,0.032
7.898390,-0.0025,0.0216,0.0190,0.029
7.903489,-0.0120,-0.0022,-0.0191,0.023
7.908137,-0.0166,-0.0211,0.0000,0.027
7.913068,0.0263,-0.0019,0.0000,0.026
7.918285,-0.0119,-0.0161,0.0048,0.021
7.923183,0.0072,0.0219,0.0000,0.023
7.928185,0.0167,0.0076,-0.0237,0.030
7.933469,0.0260,-0.0066,0.0050,0.027
7.938049,0.0068,0.0031,0.0049,0.009
7.943060,0.0164,-0.0111,-0.0141,0.024
7.948256,0.0020,0.0270,-0.0045,0.027
7.953486,0.0257,-0.0063,0.0145,0.030
7.972321,0.0065,-0.0063,0.0049,0.010
7.973301,-0.0126,0.0176,0.0001,0.022
7.973688,0.0065,0.0033,-0.0141,0.016
7.973984,0.0063,0.0081,0.0192,0.022
7.978335,0.0111,0.0081,-0.0094,0.017
7.983955,-0.0176,0.0222,0.0144,0.032
7.988067,0.0015,0.0127,0.0285,0.031
7.992854,-0.0175,-0.0017,-0.0049,0.018
7.998552,-0.0125,0.0032,-0.0002,0.013
8.003040,0.0113,-0.0062,-0.0001,0.013
8.008227,0.0256,-0.0109,-0.0001,0.028
8.013301,0.0159,-0.0012,-0.0096,0.019
8.017846,-0.0175,-0.0059,-0.0096,0.021
8.023126,-0.0030,-0.0154,-0.0142,0.021
8.028046,-0.0174,0.0181,0.0049,0.026
8.033315,-0.0029,0.0037,0.0143,0.015
8.037921,0.0066,0.0180,-0.0000,0.019
8.042837,0.0065,-0.0106,-0.0285,0.031
8.048138,0.0254,0.0181,-0.0140,0.034
8.053561,0.0062,0.0133,-0.0092,0.017
8.071331,0.0014,0.0418,0.0289,0.051
8.072121,0.0061,0.0130,0.0097,0.017
8.072441,-0.0176,-0.0012,0.0143,0.023
8.072853,0.0253,-0.0059,0.0332,0.042
8.078243,0.0062,0.0132,0.0234,0.028
8.084627,0.0062,-0.0012,0.0043,0.008
8.088329,0.0108,-0.0010,0.0137,0.018
8.093103,-0.0130,0.0085,0.0041,0.016
8.098602,-0.0130,-0.0152,-0.0007,0.020
8.103232,-0.0079,0.0040,-0.0054,0.010
8.108751,0.0205,0.0183,0.0089,0.029
8.112949,0.0108,-0.0104,-0.0149,0.021
8.118001,-0.0035,-0.0150,-0.0101,0.018
8.122800,-0.0177,-0.0102,0.0138,0.025
8.128094,0.0110,-0.0100,-0.0196,0.025
8.133858,0.0205,-0.0098,0.0043,0.023
8.137731,0.0204,-0.0049,0.0138,0.025
8.142635,0.0012,0.0046,0.0089,0.010
8.147735,0.0061,-0.0143,0.0136,0.021
8.153584,0.0014,-0.0048,-0.0008,0.005
8.157944,0.0014,0.0001,0.0088,0.009
8.171515,-0.0176,0.0145,0.0039,0.023
8.172354,-0.0033,0.0240,-0.0151,0.029
8.172728,-0.0033,0.0238,-0.0102,0.026
8.179160,0.0015,0.0092,-0.0149,0.018
8.185354,-0.0270,-0.0003,-0.0100,0.029
8.187757,0.0113,0.0187,0.0186,0.029
8.192624,0.0064,-0.0004,0.0089,0.011
8.198274,0.0015,0.0091,0.0088,0.013
8.202559,-0.0034,0.0280,-0.0102,0.030
8.208813,0.0062,0.0182,0.0278,0.034
8.212508,0.0110,0.0180,0.0039,0.022
8.217656,-0.0031,0.0085,0.0086,0.012
8.222619,-0.0031,0.0180,-0.0200,0.027
8.227619,0.0065,0.0131,0.0134,0.020
8.232882,0.0112,0.0178,-0.0009,0.021
8.237950,0.0112,0.0082,-0.0104,0.017
8.242767,-0.0080,0.0082,-0.0436,0.045
8.247820,0.0063,0.0224,-0.0052,0.024
8.252819,0.0062,0.0127,0.0091,0.017
8.258019,0.0253,0.0127,-0.0052,0.029
8.262751,-0.0128,0.0033,-0.0004,0.013
8.280758,0.0015,0.0128,0.0091,0.016
8.281614,-0.0081,0.0081,-0.0005,0.011
8.281927,-0.0077,-0.0014,0.0137,0.016
8.282593,0.0067,0.0413,-0.0101,0.043
8.291769,-0.0028,-0.0018,-0.0005,0.003
8.292443,-0.0122,0.0126,0.0042,0.018
8.297606,0.0021,0.0221,0.0089,0.024
8.302563,0.0022,-0.0018,0.0089,0.009
8.309294,0.0070,0.0031,-0.0244,0.026
8.312402,-0.0121,0.0031,0.0138,0.019
8.317458,0.0023,0.0220,-0.0054,0.023
8.322490,-0.0311,0.0028,-0.0101,0.033
8.327510,0.0119,-0.0066,-0.0290,0.032
8.332412,-0.0024,0.0030,-0.0050,0.006
8.337663,-0.0118,0.0029,-0.0097,0.016
8.342777,-0.0021,0.0077,0.0141,0.016
8.347566,0.0170,0.0124,-0.0097,0.023
8.352401,0.0218,0.0172,-0.0096,0.029
8.357346,0.0026,0.0028,-0.0048,0.006
8.362258,0.0073,0.0122,0.0047,0.015
8.378156,-0.0023,0.0217,-0.0001,0.022
8.379129,0.0074,0.0168,-0.0143,0.023
8.379633,0.0026,-0.0117,-0.0189,0.022
8.385942,-0.0022,0.0074,0.0097,0.012
8.387693,-0.0069,-0.0021,-0.0046,0.009
8.392742,-0.0354,-0.0021,0.0002,0.035
8.397593,0.0029,-0.0020,0.0097,0.010
8.402362,0.0076,-0.0019,-0.0189,0.020
8.407303,0.0077,-0.0065,-0.0140,0.017
8.412249,0.0030,0.0031,-0.0139,0.015
8.417632,0.0031,0.0079,-0.0137,0.016
8.422286,0.0268,0.0270,0.0054,0.038
8.427105,-0.0018,-0.0017,-0.0374,0.037
8.432304,0.0174,-0.0016,-0.0181,0.025
8.437285,0.0030,0.0030,-0.0037,0.006
8.442730,-0.0064,0.0125,-0.0179,0.023
8.447230,-0.0017,-0.0065,-0.0130,0.015
8.452154,0.0126,-0.0064,0.0108,0.018
8.457249,0.0174,-0.0017,-0.0035,0.018
8.462210,-0.0111,-0.0016,-0.0272,0.029
8.479617,-0.0064,0.0032,-0.0222,0.023
8.480595,0.0127,0.0175,-0.0173,0.028
8.480934,0.0268,-0.0064,0.0018,0.028
8.482442,0.0028,0.0032,-0.0029,0.005
8.488152,0.0124,0.0079,-0.0077,0.017
8.495163,-0.0116,0.0127,-0.0028,0.017
8.498731,0.0027,-0.0016,0.0019,0.004
8.502744,-0.0068,0.0032,-0.0218,0.023
8.508035,0.0124,0.0032,-0.0074,0.015
8.512339,0.0028,-0.0015,0.0069,0.008
8.518118,0.0123,-0.0015,0.0069,0.014
8.522270,-0.0211,-0.0109,0.0068,0.025
8.527119,0.0123,0.0130,-0.0217,0.028
8.532276,0.0264,-0.0109,0.0117,0.031
8.536940,-0.0307,0.0082,-0.0264,0.041
8.543143,-0.0164,-0.0108,-0.0119,0.023
8.547421,0.0028,-0.0107,-0.0118,0.016
8.552084,-0.0114,0.0037,0.0025,0.012
8.556831,-0.0066,0.0179,0.0167,0.025
8.562873,-0.0113,0.0037,-0.0024,0.012
8.579954,0.0030,0.0037,-0.0546,0.055
8.580839,0.0032,-0.0011,-0.0209,0.021
8.581180,0.0079,0.0133,-0.0065,0.017
8.582134,0.0174,-0.0057,0.0031,0.019
8.590622,-0.0255,-0.0008,-0.0112,0.028
8.591873,0.0175,-0.0102,-0.0254,0.032
8.599251,0.0079,-0.0102,-0.0109,0.017
8.606594,0.0079,-0.0053,-0.0298,0.031
8.607415,0.0126,-0.0053,-0.0201,0.024
8.613049,-0.0113,-0.0052,-0.0009,0.012
8.616887,0.0125,-0.0003,-0.0056,0.014
8.622229,0.0314,0.0093,0.0039,0.033
8.627012,-0.0115,-0.0050,0.0086,0.015
8.631734,-0.0018,-0.0001,0.0038,0.004
8.636757,0.0125,0.0047,-0.0342,0.037
8.642153,0.0170,0.0095,-0.0149,0.025
8.647507,-0.0163,-0.0095,-0.0053,0.020
8.655011,0.0076,0.0191,-0.0195,0.028
8.656975,0.0028,-0.0142,0.0044,0.015
8.673156,0.0218,0.0098,-0.0099,0.026
8.673904,0.0313,0.0050,-0.0098,0.033
8.674207,-0.0306,0.0192,-0.0050,0.036
8.677662,0.0172,0.0190,-0.0002,0.026
8.682450,-0.0114,0.0047,-0.0049,0.013
8.686661,-0.0065,0.0001,0.0094,0.011
8.691885,-0.0111,0.0001,-0.0192,0.022
8.696715,0.0081,-0.0140,0.0142,0.022
8.701744,0.0223,0.0146,0.0093,0.028
8.706943,-0.0254,0.0193,-0.0050,0.032
8.711654,0.0127,0.0240,-0.0002,0.027
8.716776,0.0222,0.0049,0.0093,0.025
8.721632,0.0031,0.0097,-0.0382,0.040
8.726870,0.0079,0.0002,-0.0142,0.016
8.731569,0.0126,-0.0093,-0.0141,0.021
8.736601,-0.0066,0.0052,0.0193,0.021
8.741670,-0.0064,0.0384,0.0001,0.039
8.746779,0.0032,0.0192,-0.0141,0.024
8.755212,0.0032,-0.0047,-0.0187,0.020
8.756487,0.0174,-0.0141,0.0052,0.023
8.776914,0.0076,0.0050,-0.0139,0.017
8.777908,0.0219,-0.0092,-0.0185,0.030
8.778331,0.0170,0.0098,-0.0041,0.020
8.778639,0.0074,-0.0045,0.0102,0.013
8.782190,-0.0165,-0.0044,0.0101,0.020
8.787352,0.0074,-0.0091,-0.0137,0.018
8.791950,0.0121,0.0195,0.0054,0.024
8.796796,-0.0117,0.0099,0.0101,0.018
8.802532,0.0027,-0.0043,-0.0042,0.007
8.807086,-0.0020,0.0053,-0.0090,0.011
8.811399,0.0074,-0.0043,-0.0326,0.034
8.816803,0.0264,0.0338,0.0009,0.043
8.821975,0.0072,0.0002,0.0104,0.013
8.827343,-0.0071,0.0051,-0.0229,0.025
8.831963,-0.0118,0.0147,-0.0038,0.019
8.836448,0.0215,0.0146,-0.0322,0.041
8.841840,0.0166,0.0097,-0.0035,0.020
8.846772,-0.0120,0.0002,-0.0224,0.025
8.855817,0.0117,0.0097,0.0110,0.019
8.856587,-0.0122,0.0097,-0.0033,0.016
8.873828,-0.0121,0.0003,-0.0128,0.018
8.874539,-0.0026,0.0005,-0.0079,0.008
8.874835,-0.0073,0.0053,0.0064,0.011
8.878147,0.0071,-0.0137,-0.0079,0.017
8.882532,-0.0025,-0.0088,-0.0126,0.016
8.886436,0.0070,-0.0181,0.0017,0.019
8.892333,-0.0026,0.0058,-0.0173,0.018
8.896512,0.0117,0.0057,-0.0124,0.018
8.902318,-0.0026,0.0152,0.0352,0.038
8.906728,0.0022,0.0056,-0.0363,0.037
8.911359,0.0166,0.0103,0.0067,0.021
8.916577,0.0068,0.0055,0.0114,0.014
8.921214,0.0258,0.0151,0.0066,0.031
8.927373,-0.0029,0.0103,-0.0267,0.029
8.931255,0.0066,0.0055,-0.0170,0.019
8.936413,0.0161,0.0054,-0.0073,0.019
8.941610,0.0111,0.0055,0.0022,0.013
8.946527,0.0016,0.0104,-0.0025,0.011
8.955268,-0.0078,-0.0134,-0.0120,0.020
8.956200,0.0017,-0.0038,-0.0167,0.017
8.971319,-0.0173,0.0295,0.0167,0.038
8.972128,-0.0077,0.0056,-0.0072,0.012
8.972537,0.0114,-0.0087,-0.0119,0.019
8.978510,0.0113,-0.0180,0.0025,0.021
8.981153,0.0113,0.0011,-0.0070,0.013
8.987668,0.0113,0.0058,-0.0117,0.017
8.991335,0.0112,-0.0084,-0.0116,0.018
8.999065,0.0112,0.0059,-0.0068,0.014
9.007814,0.0064,-0.0084,-0.0162,0.019
9.008552,0.0063,0.0059,-0.0066,0.011
9.011098,0.0062,0.0297,0.0172,0.035
9.016009,0.0014,0.0057,-0.0209,0.022
9.021544,-0.0128,0.0628,0.0410,0.076
9.026145,-0.0222,-0.0753,0.1689,0.186
9.031018,-0.0744,0.0203,-0.1697,0.186
9.036220,0.0830,-0.0178,-0.0353,0.092
9.040968,-0.0126,0.0250,-0.1062,0.110
9.046702,-0.0030,0.0250,0.1606,0.163
9.051063,0.0207,0.0392,-0.0450,0.063
9.056121,-0.0125,-0.0324,0.0124,0.037
9.074326,-0.0219,0.0343,-0.0020,0.041
9.075191,0.0210,0.0103,-0.0114,0.026
9.075572,0.0020,-0.0088,0.0599,0.061
9.076088,0.0115,0.0389,-0.0736,0.084
9.081241,0.0067,-0.0279,0.0220,0.036
9.087822,-0.0172,0.0200,0.0076,0.027
9.091486,-0.0123,0.0104,0.0123,0.020
9.096247,0.0211,0.0057,0.0074,0.023
9.101542,-0.0171,0.0057,-0.0021,0.018
9.106270,0.0022,0.0246,0.0216,0.033
9.111108,0.0164,0.0054,-0.0023,0.017
9.115995,-0.0313,0.0054,-0.0023,0.032
9.120872,0.0166,-0.0088,0.0072,0.020
9.126643,0.0165,0.0056,-0.0308,0.035
9.130854,0.0307,0.0056,0.0169,0.036
9.136030,-0.0122,0.0103,-0.0117,0.020
9.140803,0.0068,0.0056,-0.0021,0.009
9.146031,0.0020,0.0104,0.0169,0.020
9.150970,0.0021,0.0105,-0.0070,0.013
9.156416,0.0021,0.0152,0.0026,0.016
9.174509,0.0165,-0.0182,-0.0117,0.027
9.175157,-0.0169,-0.0038,-0.0401,0.044
9.175423,0.0260,0.0010,0.0268,0.037
9.176005,0.0069,0.0200,-0.0257,0.033
9.182554,0.0068,0.0246,0.0030,0.026
9.188293,-0.0122,0.0102,-0.0065,0.017
9.190821,0.0022,-0.0137,-0.0065,0.015
9.195716,-0.0120,0.0197,-0.0112,0.026
9.201199,0.0024,0.0053,0.0364,0.037
9.206142,-0.0215,0.0386,-0.0399,0.059
9.211206,0.0024,-0.0045,0.0127,0.014
9.215680,0.0071,0.0051,0.0079,0.012
9.220632,0.0118,0.0145,0.0030,0.019
9.226081,0.0022,0.0144,-0.0065,0.016
9.231102,0.0213,0.0097,0.0126,0.027
9.236279,0.0307,0.0049,0.0125,0.033
9.240882,0.0068,-0.0140,0.0029,0.016
9.245784,-0.0075,0.0288,-0.0066,0.031
9.250807,0.0116,0.0003,0.0029,0.012
9.255973,-0.0217,0.0240,-0.0256,0.041
9.274085,-0.0120,-0.0046,0.0031,0.013
9.274854,0.0119,0.0003,0.0031,0.012
9.275205,0.0024,0.0287,0.0031,0.029
9.275681,-0.0023,0.0049,-0.0255,0.026
9.280567,0.0024,0.0238,-0.0395,0.046
9.286778,0.0071,0.0237,0.0036,0.025
9.290655,-0.0071,0.0140,0.0083,0.018
9.295598,-0.0212,0.0187,-0.0060,0.029
9.300553,-0.0021,0.0139,0.0130,0.019
9.305616,0.0028,0.0329,-0.0108,0.035
9.311687,0.0217,-0.0005,-0.0107,0.024
9.315518,0.0026,0.0043,-0.0011,0.005
9.320432,0.0216,0.0044,-0.0059,0.023
9.325907,-0.0023,-0.0004,0.0037,0.004
9.330482,0.0262,0.0187,-0.0201,0.038
9.335462,-0.0120,0.0281,-0.0057,0.031
9.340906,0.0024,0.0184,-0.0009,0.019
9.345606,-0.0072,0.0039,0.0039,0.009
9.350527,-0.0072,-0.0010,-0.0152,0.017
9.356770,0.0215,-0.0009,-0.0103,0.024
9.360767,0.0165,0.0275,-0.0102,0.034
9.376040,0.0021,0.0036,0.0184,0.019
9.376811,0.0022,0.0083,-0.0150,0.017
9.377074,0.0069,0.0176,-0.0101,0.021
9.380363,-0.0027,0.0127,-0.0053,0.014
9.387519,0.0021,0.0270,0.0137,0.030
9.390708,0.0068,-0.0018,-0.0196,0.021
9.395598,-0.0027,0.0078,-0.0100,0.013
9.400563,0.0018,-0.0064,0.0139,0.015
9.405600,0.0067,-0.0016,-0.0100,0.012
9.411748,-0.0027,-0.0014,-0.0052,0.006
9.415318,-0.0073,-0.0109,0.0091,0.016
9.420246,0.0070,-0.0109,-0.0099,0.016
9.425345,-0.0072,0.0082,-0.0051,0.012
9.430322,0.0213,0.0034,-0.0003,0.022
9.435384,-0.0169,-0.0014,-0.0241,0.029
9.440258,-0.0026,-0.0013,-0.0096,0.010
9.445470,-0.0024,0.0272,0.0285,0.039
9.450389,0.0023,0.0223,-0.0003,0.022
9.455343,0.0071,0.0031,-0.0050,0.009
9.460538,0.0024,0.0032,0.0188,0.019
9.465814,0.0167,0.0032,0.0139,0.022
9.474822,0.0167,0.0082,0.0090,0.021
9.476009,0.0118,0.0035,-0.0053,0.013
9.480303,0.0164,-0.0060,0.0090,0.020
9.485765,0.0067,-0.0203,-0.0006,0.021
9.489946,0.0019,-0.0011,-0.0006,0.002
9.494997,0.0019,-0.0058,0.0089,0.011
9.500055,-0.0027,0.0134,0.0041,0.014
9.505149,0.0069,0.0133,0.0088,0.017
9.510273,0.0068,-0.0009,-0.0150,0.016
9.515136,-0.0028,0.0133,-0.0196,0.024
9.520314,-0.0121,0.0370,0.0043,0.039
9.525249,0.0116,0.0035,0.0090,0.015
9.530214,-0.0074,-0.0012,-0.0291,0.030
9.535091,0.0165,-0.0059,-0.0193,0.026
9.540157,-0.0025,0.0036,0.0046,0.006
9.545496,0.0213,0.0273,-0.0192,0.040
9.550159,-0.0027,0.0129,-0.0095,0.016
9.555010,0.0116,0.0034,-0.0190,0.023
9.560288,0.0164,0.0083,-0.0045,0.019
9.565872,-0.0027,0.0130,-0.0140,0.019
9.582046,0.0020,0.0082,-0.0139,0.016
9.582804,-0.0028,0.0224,-0.0043,0.023
9.583022,0.0068,-0.0062,-0.0137,0.017
9.585218,0.0163,-0.0013,0.0006,0.016
9.590232,0.0019,0.0226,0.0054,0.023
9.595239,-0.0076,0.0415,0.0148,0.045
9.600237,-0.0123,0.0127,0.0005,0.018
9.605141,0.0069,0.0078,0.0147,0.018
9.610854,-0.0263,0.0031,0.0098,0.028
9.615098,0.0167,0.0030,0.0145,0.022
9.620808,0.0071,0.0079,0.0049,0.012
9.625305,0.0024,0.0363,-0.0094,0.038
9.630307,-0.0070,-0.0067,0.0002,0.010
9.635235,0.0027,-0.0018,0.0144,0.015
9.640198,-0.0021,0.0126,0.0191,0.023
9.646189,0.0027,0.0030,0.0237,0.024
9.650186,0.0074,0.0174,0.0187,0.027
9.655271,0.0263,0.0031,0.0280,0.039
9.660472,-0.0025,-0.0112,-0.0054,0.013
9.666691,0.0166,0.0270,0.0041,0.032
9.685624,0.0164,-0.0112,-0.0102,0.022
9.686396,0.0114,0.0033,-0.0148,0.019
9.686639,0.0066,0.0081,-0.0004,0.011
9.686862,-0.0029,0.0128,0.0138,0.019
9.690078,-0.0029,0.0318,0.0279,0.042
9.695753,0.0067,0.0078,0.0040,0.011
9.701670,-0.0028,0.0030,-0.0056,0.007
9.705542,-0.0169,-0.0065,0.0040,0.019
9.710283,-0.0262,0.0032,-0.0150,0.030
9.715076,0.0167,-0.0063,-0.0244,0.030
9.720910,0.0023,0.0033,0.0138,0.014
9.725067,0.0165,0.0034,0.0089,0.019
9.729822,0.0115,0.0128,0.0136,0.022
9.734922,-0.0219,-0.0015,-0.0008,0.022
9.740014,0.0114,0.0032,-0.0008,0.012
9.746129,0.0113,-0.0062,-0.0103,0.016
9.750185,-0.0030,0.0224,0.0041,0.023
9.754717,0.0065,-0.0109,-0.0007,0.013
9.759751,-0.0124,0.0129,0.0088,0.020
9.766027,0.0116,0.0224,-0.0008,0.025
9.785745,-0.0169,0.0175,0.0325,0.041
9.786410,0.0071,-0.0015,0.0085,0.011
9.786697,0.0166,0.0176,0.0179,0.030
9.786974,0.0116,0.0032,-0.0012,0.012
9.790255,0.0163,0.0033,0.0035,0.017
9.795973,0.0114,-0.0062,0.0177,0.022
9.800143,0.0113,0.0034,0.0176,0.021
9.805421,-0.0077,0.0034,0.0127,0.015
9.809905,0.0114,-0.0014,0.0031,0.012
9.814942,0.0066,0.0225,0.0078,0.025
9.819671,-0.0123,0.0129,0.0172,0.025
9.824871,0.0020,0.0175,-0.0114,0.021
9.829741,-0.0074,0.0079,0.0030,0.011
9.834703,-0.0073,-0.0206,-0.0161,0.027
9.839545,0.0070,0.0082,0.0363,0.038
9.844682,0.0023,0.0082,0.0028,0.009
9.849623,-0.0310,-0.0061,-0.0115,0.034
9.857821,0.0168,0.0131,0.0076,0.023
9.859406,0.0168,0.0320,0.0265,0.045
9.877718,-0.0213,-0.0063,0.0073,0.023
9.878500,-0.0067,0.0129,-0.0022,0.015
9.878790,0.0312,0.0033,0.0025,0.032
9.879460,0.0025,-0.0062,0.0120,0.014
9.884538,0.0072,-0.0108,-0.0118,0.018
9.889727,0.0119,-0.0108,-0.0022,0.016
9.894811,-0.0072,-0.0059,0.0120,0.015
9.899830,-0.0118,0.0133,-0.0118,0.021
9.904824,0.0358,0.0084,0.0310,0.048
9.909812,0.0261,-0.0154,0.0118,0.033
9.914493,-0.0072,-0.0010,0.0069,0.010
9.919947,-0.0023,0.0133,-0.0121,0.018
9.924828,-0.0023,0.0037,-0.0073,0.008
9.929758,0.0120,0.0133,-0.0072,0.019
9.934485,-0.0023,-0.0059,0.0261,0.027
9.939315,0.0118,0.0037,0.0164,0.021
9.944708,0.0260,0.0037,0.0162,0.031
9.949637,0.0304,-0.0058,-0.0124,0.033
9.957897,-0.0125,0.0086,0.0304,0.034
9.959540,0.0257,0.0038,0.0160,0.030
9.976884,0.0064,0.0181,0.0111,0.022
9.977580,0.0253,0.0037,0.0015,0.026
9.977870,-0.0082,0.0038,0.0157,0.018
9.985467,-0.0034,0.0039,0.0108,0.012
9.986151,0.0015,0.0039,0.0108,0.012
9.994706,-0.0128,0.0086,0.0059,0.017
9.995424,0.0016,-0.0009,-0.0084,0.009
9.999496,0.0065,-0.0009,0.0202,0.021
10.004757,0.0018,0.0183,0.0343,0.039
10.009229,-0.0122,-0.0008,0.0150,0.019
10.014195,0.0306,0.0087,0.0054,0.032
10.019428,0.0305,0.0181,0.0196,0.041
10.024431,-0.0218,0.0227,0.0052,0.032
10.029779,-0.0121,0.0083,0.0146,0.021
10.034346,-0.0024,0.0083,0.0145,0.017
10.039120,0.0025,0.0035,0.0191,0.020
10.044478,-0.0118,0.0035,0.0237,0.027
10.049611,0.0025,0.0131,0.0283,0.031
10.058381,0.0120,0.0035,0.0043,0.013
10.059073,-0.0024,-0.0108,0.0375,0.039
10.079122,-0.0167,0.0274,0.0134,0.035
10.079907,-0.0164,-0.0109,-0.0009,0.020
10.080227,-0.0304,0.0226,-0.0294,0.048
10.080507,-0.0018,0.0271,0.0041,0.027
10.084307,0.0077,0.0032,-0.0244,0.026
10.089237,0.0029,0.0129,0.0043,0.014
10.095239,0.0077,0.0127,0.0137,0.020
10.099924,0.0029,-0.0062,0.0041,0.008
10.105682,-0.0257,0.0224,0.0136,0.037
10.109642,-0.0017,0.0031,0.0135,0.014
10.114133,-0.0017,0.0030,0.0276,0.028
10.119933,0.0079,0.0173,-0.0011,0.019
10.124474,0.0175,0.0173,0.0036,0.025
10.129181,0.0030,0.0077,-0.0011,0.008
10.134458,0.0029,-0.0019,0.0131,0.014
10.139134,0.0456,0.0077,0.0178,0.050
10.144534,0.0120,0.0125,-0.0109,0.020
10.149161,0.0071,0.0077,0.0035,0.011
10.158390,-0.0120,-0.0065,-0.0061,0.015
10.159086,0.0024,0.0126,0.0177,0.022
10.177182,-0.0023,0.0125,-0.0109,0.017
10.177951,0.0119,0.0030,-0.0013,0.012
10.178241,-0.0024,0.0220,0.0272,0.035
10.179068,0.0213,0.0123,0.0175,0.030
10.184485,0.0021,0.0027,0.0316,0.032
10.188800,-0.0027,-0.0115,0.0313,0.033
10.194130,0.0021,-0.0019,0.0168,0.017
10.199213,0.0116,0.0028,-0.0023,0.012
10.204186,-0.0073,-0.0068,-0.0118,0.016
10.208972,0.0022,0.0075,-0.0022,0.008
10.214102,-0.0215,0.0076,0.0263,0.035
10.219051,-0.0071,-0.0020,0.0451,0.046
10.224414,0.0025,0.0076,-0.0028,0.008
10.229554,-0.0021,0.0123,-0.0075,0.015
10.234197,0.0026,0.0027,-0.0122,0.013
10.238995,0.0073,-0.0067,0.0116,0.015
10.244019,-0.0022,0.0076,0.0068,0.010
10.248862,0.0026,0.0123,0.0115,0.017
10.254413,0.0073,0.0217,0.0066,0.024
10.259917,0.0121,-0.0023,0.0113,0.017
10.277552,-0.0022,0.0073,0.0255,0.027
10.278484,-0.0306,0.0169,0.0063,0.036
10.278750,-0.0017,-0.0069,0.0110,0.013
10.278975,-0.0159,0.0075,-0.0034,0.018
10.286856,0.0080,0.0123,0.0347,0.038
10.294265,0.0032,-0.0020,0.0059,0.007
10.295146,0.0032,-0.0021,-0.0037,0.005
10.301335,0.0080,-0.0067,-0.0036,0.011
10.308594,0.0080,0.0173,-0.0036,0.019
10.309455,-0.0017,-0.0112,0.0202,0.023
10.314168,0.0031,0.0080,0.0105,0.014
10.318809,0.0221,-0.0205,0.0009,0.030
10.323676,0.0077,0.0034,-0.0086,0.012
10.329504,-0.0019,0.0225,0.0153,0.027
10.333858,-0.0019,-0.0062,-0.0134,0.015
10.339199,0.0267,0.0034,-0.0085,0.028
10.343869,-0.0020,0.0034,-0.0084,0.009
10.348609,0.0075,0.0224,0.0201,0.031
10.354698,-0.0117,-0.0015,-0.0085,0.015
10.360280,0.0122,0.0033,0.0058,0.014
10.378189,0.0026,0.0033,-0.0038,0.006
10.379237,0.0168,0.0034,-0.0037,0.018
10.379617,0.0071,-0.0061,-0.0132,0.016
10.379986,0.0119,0.0083,-0.0083,0.017
10.391424,-0.0074,-0.0012,0.0155,0.017
10.392308,0.0165,0.0130,0.0248,0.033
10.393928,-0.0168,-0.0062,-0.0038,0.018
10.398795,0.0023,-0.0014,-0.0038,0.005
10.403779,0.0024,0.0034,-0.0085,0.010
10.408619,0.0071,-0.0013,0.0058,0.009
10.413976,0.0403,0.0034,0.0057,0.041
10.418374,0.0164,0.0178,-0.0180,0.030
10.423495,0.0069,0.0035,0.0296,0.031
10.428455,-0.0122,0.0178,-0.0039,0.022
10.433486,0.0022,-0.0108,0.0199,0.023
10.439194,0.0165,0.0035,-0.0040,0.017
10.444010,0.0021,-0.0011,0.0103,0.011
10.448379,0.0021,-0.0059,-0.0088,0.011
10.453889,-0.0120,0.0179,0.0102,0.024
10.459459,-0.0024,0.0083,0.0292,0.030
10.480870,-0.0166,-0.0011,0.0242,0.029
10.481898,-0.0021,0.0227,0.0050,0.023
